i	Degree	Interconnections	CC	APL	SS
493	50	1141	0.93143	2.05522	3.00000
494	69	1518	0.64706	2.03519	3.00000
495	369	57357	0.84478	1.81159	3.00000
496	454	67178	0.65329	1.76394	3.00000
497	249	21788	0.70566	1.88360	3.00000
498	425	46819	0.51963	1.78181	3.00000
499	242	15631	0.53602	1.88630	3.00000
500	576	97962	0.59156	1.69464	3.00000
501	262	25915	0.75795	1.87385	3.00000
502	404	37486	0.46048	1.79426	3.00000
503	375	30209	0.43079	1.80617	3.00000
504	26	325	1.00000	2.15701	3.00000
505	217	11409	0.48682	1.90850	3.00000
506	356	55882	0.88435	1.81862	3.00000
507	394	64395	0.83175	1.79805	3.00000
508	91	1859	0.45397	1.98971	3.00000
509	480	82192	0.71496	1.74770	3.00000
510	425	40531	0.44984	1.77910	3.00000
511	494	83825	0.68838	1.73958	3.00000
512	53	666	0.48331	2.05685	3.00000
513	318	24856	0.49315	1.83757	3.00000
514	105	3666	0.67143	1.98538	3.00000
515	8	28	1.00000	2.46779	4.00000
516	282	24865	0.62757	1.85977	3.00000
517	52	1275	0.96154	2.03952	3.00000
518	249	16706	0.54107	1.87872	3.00000
519	18	153	1.00000	2.19383	4.00000
520	492	86234	0.71394	1.74012	3.00000
521	414	67020	0.78394	1.78831	3.00000
522	15	105	1.00000	2.38495	4.00000
523	372	38308	0.55514	1.80996	3.00000
524	17	136	1.00000	2.24526	4.00000
525	306	25608	0.54876	1.85057	3.00000
526	159	9781	0.77868	1.93286	3.00000
527	501	87766	0.70073	1.73525	3.00000
528	144	5455	0.52982	1.94802	3.00000
529	501	87766	0.70073	1.73525	3.00000
530	346	25898	0.43391	1.82187	3.00000
531	511	84323	0.64712	1.72983	3.00000
532	698	140826	0.57893	1.62588	3.00000
533	413	66032	0.77613	1.78668	3.00000
534	500	84347	0.67613	1.73687	3.00000
535	140	4222	0.43392	1.95344	3.00000
536	35	480	0.80672	2.10991	3.00000
537	416	60311	0.69869	1.78235	3.00000
538	312	26916	0.55479	1.84461	3.00000
539	709	136382	0.54338	1.62101	3.00000
540	324	27011	0.51621	1.83487	3.00000
541	303	21709	0.47448	1.84624	3.00000
542	466	75406	0.69598	1.75582	3.00000
543	136	7674	0.83595	1.95777	3.00000
544	570	95641	0.58978	1.69518	3.00000
545	265	19238	0.54997	1.87331	3.00000
546	352	31217	0.50533	1.82512	3.00000
547	80	3160	1.00000	2.00650	3.00000
548	112	4017	0.64624	1.96806	3.00000
549	276	24152	0.63642	1.86302	3.00000
550	370	35273	0.51671	1.80671	3.00000
551	395	65378	0.84017	1.79697	3.00000
552	98	2976	0.62613	1.98701	3.00000
553	161	9714	0.75419	1.93395	3.00000
554	422	66356	0.74699	1.78127	3.00000
555	41	574	0.70000	2.09150	4.00000
556	383	57133	0.78101	1.80347	3.00000
557	168	6826	0.48660	1.93936	3.00000
558	461	69237	0.65299	1.75744	3.00000
559	403	41135	0.50782	1.79101	3.00000
560	56	835	0.54221	2.04819	3.00000
561	96	2437	0.53443	1.98105	3.00000
562	70	1340	0.55487	2.01029	3.00000
563	81	1511	0.46636	1.99621	3.00000
564	80	1301	0.41171	1.99838	3.00000
565	459	71702	0.68216	1.75799	3.00000
566	463	51021	0.47704	1.75690	3.00000
567	64	885	0.43899	2.02707	3.00000
568	387	64683	0.86601	1.80022	3.00000
569	87	2176	0.58166	2.00866	3.00000
570	12	37	0.56061	2.39361	4.00000
571	99	3136	0.64646	2.01949	4.00000
572	496	53092	0.43249	1.73633	3.00000
573	24	185	0.67029	2.16622	4.00000
574	462	78489	0.73705	1.75961	3.00000
575	14	91	1.00000	2.39253	4.00000
576	199	17944	0.91082	1.91446	3.00000
577	199	17944	0.91082	1.91446	3.00000
578	465	61209	0.56738	1.75799	3.00000
579	215	13510	0.58726	1.89713	3.00000
580	15	91	0.86667	2.38657	4.00000
581	41	469	0.57195	2.09908	4.00000
582	18	97	0.63399	2.30915	4.00000
583	93	2565	0.59958	2.00704	3.00000
584	246	14985	0.49726	1.88955	3.00000
585	66	1289	0.60093	2.01245	3.00000
586	583	103080	0.60759	1.68977	3.00000
587	165	9715	0.71803	1.92853	3.00000
588	489	72905	0.61102	1.74228	3.00000
589	314	27107	0.55162	1.84732	3.00000
590	689	105064	0.44328	1.63021	3.00000
591	122	4252	0.57607	1.97347	3.00000
592	108	3882	0.67186	1.98322	3.00000
593	164	6907	0.51676	1.93882	3.00000
594	405	65828	0.80464	1.79155	3.00000
595	238	14809	0.52509	1.88955	3.00000
596	200	12016	0.60382	1.91283	3.00000
597	34	406	0.72371	2.09312	3.00000
598	144	5087	0.49408	1.94423	3.00000
599	437	69442	0.72893	1.77260	3.00000
600	166	10623	0.77568	1.93611	3.00000
601	160	8424	0.66226	1.93936	3.00000
602	546	86274	0.57986	1.71197	3.00000
603	362	33925	0.51920	1.81050	3.00000
604	746	123815	0.44556	1.60043	3.00000
605	302	17966	0.39528	1.84894	3.00000
606	159	7522	0.59884	1.93070	3.00000
607	208	10443	0.48509	1.90742	3.00000
608	215	10339	0.44942	1.89605	3.00000
609	381	27218	0.37599	1.80184	3.00000
610	59	1711	1.00000	2.02382	3.00000
611	262	25383	0.74239	1.86952	3.00000
612	76	1906	0.66877	2.00271	3.00000
613	172	6998	0.47586	1.93016	3.00000
614	84	2203	0.63196	2.00650	3.00000
615	194	11578	0.61845	1.90796	3.00000
616	160	9711	0.76344	1.93449	3.00000
617	91	2396	0.58510	1.98159	3.00000
618	538	86844	0.60119	1.71521	3.00000
619	251	19083	0.60822	1.88251	3.00000
620	520	88267	0.65412	1.72442	3.00000
621	178	6618	0.42011	1.92474	3.00000
622	519	89138	0.66313	1.72334	3.00000
623	158	7673	0.61864	1.93828	3.00000
624	440	62949	0.65178	1.77098	3.00000
625	144	4718	0.45824	1.94478	3.00000
626	32	356	0.71774	2.13914	3.00000
627	239	14976	0.52656	1.88738	3.00000
628	327	27286	0.51192	1.83108	3.00000
629	184	7263	0.43140	1.91987	3.00000
630	497	83163	0.67472	1.73958	3.00000
