i	Degree	Interconnections	CC	APL	SS
3105	1676	726716	0.51773	1.86261	3.00000
3106	693	111810	0.46631	1.94430	3.00000
3107	1504	555356	0.49135	1.87651	3.00000
3108	1257	347848	0.44065	1.89708	3.00000
3109	848	155105	0.43189	1.93097	3.00000
3110	5541	8226140	0.53595	1.54422	3.00000
3111	4801	6379350	0.55365	1.60510	3.00000
3112	5004	6931512	0.55375	1.58848	3.00000
3113	4316	5704301	0.61259	1.64508	3.00000
3114	976	214444	0.45070	1.92118	3.00000
3115	1094	310922	0.52005	1.91065	3.00000
3116	4886	7095343	0.59455	1.59811	3.00000
3117	3754	4567428	0.64838	1.69140	3.00000
3118	4118	5325264	0.62821	1.66137	3.00000
3119	2009	1033455	0.51236	1.83538	3.00000
3120	3181	4241207	0.83855	1.73863	3.00000
3121	2048	922387	0.44004	1.83184	3.00000
3122	3897	3910312	0.51510	1.67956	3.00000
3123	5268	7928052	0.57146	1.56668	3.00000
3124	2908	2176230	0.51487	1.76076	2.00000
3125	618	86078	0.45149	1.95031	3.00000
3126	1254	388558	0.49458	1.89774	3.00000
3127	6488	10831440	0.51471	1.46631	3.00000
3128	5248	7141795	0.51872	1.56833	3.00000
3129	1108	319433	0.52086	1.90950	3.00000
3130	4139	4166878	0.48658	1.65965	3.00000
3131	2139	1207584	0.52812	1.82452	3.00000
3132	4152	5478791	0.63578	1.65849	3.00000
3133	5734	9478542	0.57668	1.52842	3.00000
3134	5262	7617747	0.55035	1.56709	2.00000
3135	4678	6552613	0.59899	1.61530	3.00000
3136	3870	4893591	0.65365	1.68169	3.00000
3137	566	74579	0.46642	1.95450	3.00000
3138	4535	5645031	0.54908	1.62698	3.00000
3139	3148	2331310	0.47065	1.74118	3.00000
3140	1160	295643	0.43980	1.90514	3.00000
3141	676	123724	0.54229	1.94521	3.00000
3142	3964	5404080	0.68801	1.67404	3.00000
3143	3770	4903801	0.69023	1.69000	3.00000
3144	1037	314407	0.58531	1.91559	3.00000
3145	420	49039	0.55732	1.96775	3.00000
3146	5096	6740332	0.51920	1.58083	3.00000
3147	4512	4917157	0.48317	1.62896	3.00000
3148	5281	7713716	0.55328	1.56561	3.00000
